,Name,Price,Sales,Rating,Rating record,Discount(%),Date,Category,Ini_cat,Group_ID,Product_ID
1431,[Mã COSCN12 giảm 8%] Combo sáng da chuyên sâu từ nghệ Hưng Yên Cocoon,694.45,394.0,5,142.0,15.0,2023-03-23,Ginger,G,18,G18
1432,Bigsize - Thạch nghệ Hưng Yên giúp làm sáng da và mờ thâm Cocoon 100ml,327.25,11000.0,"4,9",362.0,15.0,2023-03-23,Ginger,G,3,G3
1433,[Mã COSCN12 giảm 8%] Bigsize - Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 100ml,293.25,42000.0,"4,9",16000.0,15.0,2023-03-23,Ginger,G,16,G16
1434,[Mã COSCN12 giảm 8%] Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 140ml,,97000.0,"4,9",36000.0,15.0,2023-03-23,Ginger,G,21,G21
1435,Bigsize - Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 310ml,250.75,35000.0,"4,9",11000.0,15.0,2023-03-23,Ginger,G,2,G2
1436,Thạch nghệ Hưng Yên giúp làm sáng da và mờ thâm Cocoon 30ml,165.75,31000.0,"4,9",950.0,15.0,2023-03-23,Ginger,G,13,G13
1437,[Mã COSCN12 giảm 8%] Tinh chất nghệ Hưng Yên (serum) Cocoon sáng da chuyên sâu & mờ vết thâm 30ml,276.25,115000.0,"4,9",43000.0,15.0,2023-03-23,Ginger,G,22,G22
1438,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Nước nghệ Hưng Yên 140ml TẶNG Mặt nạ nghệ 30ml Cocoon,272.0,566.0,"4,9",174.0,20.0,2023-03-24,Ginger,G,15,G15
1439,[Mã COSCN12 giảm 8%] Combo Nước nghệ Hưng Yên 140ml + Mặt nạ nghệ 30ml Cocoon,258.4,277.0,"4,9",116.0,20.0,2023-03-24,Ginger,G,17,G17
1440,SPECIAL COMBO sáng da cơ bản từ nghệ Hưng Yên Cocoon - Tặng mặt nạ nghệ Hưng Yên Cocoon 30ml,,951.0,5,361.0,,2023-03-24,Ginger,G,12,G12
1441,[Mã COSCN12 giảm 8%] Bigsize - Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 100ml,276.0,42000.0,"4,9",16000.0,20.0,2023-03-24,Ginger,G,16,G16
1442,[Mã COSCN12 giảm 8%] Xịt khoáng nghệ Hưng Yên Cocoon giúp sáng da và ngăn ngừa oxy hóa Cocoon 130ml,172.0,46000.0,"4,9",16000.0,20.0,2023-03-24,Ginger,G,23,G23
1443,[Mã COSCN12 giảm 8%] Combo sáng da chuyên sâu từ nghệ Hưng Yên Cocoon,653.6,394.0,5,142.0,20.0,2023-03-24,Ginger,G,18,G18
1444,[Mã COSCN12 giảm 8%] Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 140ml,156.0,62000.0,5,24000.0,20.0,2023-03-24,Ginger,G,20,G20
1445,Bigsize - Thạch nghệ Hưng Yên giúp làm sáng da và mờ thâm Cocoon 100ml,308.0,11000.0,"4,9",362.0,20.0,2023-03-24,Ginger,G,3,G3
1446,[Mã COSCN12 giảm 8%] Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 30ml,,233000.0,5,9000.0,20.0,2023-03-24,Ginger,G,19,G19
1447,[Mã COSCN12 giảm 8%] Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 140ml,156.0,97000.0,"4,9",36000.0,20.0,2023-03-24,Ginger,G,21,G21
1448,Thạch nghệ Hưng Yên giúp làm sáng da và mờ thâm Cocoon 30ml,156.0,31000.0,"4,9",957.0,20.0,2023-03-24,Ginger,G,13,G13
1449,Bigsize - Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 310ml,236.0,35000.0,"4,9",11000.0,20.0,2023-03-24,Ginger,G,2,G2
1450,[Mã COSCN12 giảm 8%] Tinh chất nghệ Hưng Yên (serum) Cocoon sáng da chuyên sâu & mờ vết thâm 30ml,260.0,116000.0,"4,9",43000.0,20.0,2023-03-24,Ginger,G,22,G22
1451,Tinh chất nghệ Hưng Yên x2.2 (serum) với 22% vitamin C sáng da chuyên sâu & mờ vết thâm Cocoon 30ml,372.0,5000.0,"4,9",14000.0,20.0,2023-03-24,Ginger,G,14,G14
1452,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Nước nghệ Hưng Yên 140ml TẶNG Mặt nạ nghệ 30ml Cocoon,340.0,568.0,"4,9",174.0,,2023-03-25,Ginger,G,15,G15
1453,[Mã COSCN12 giảm 8%] Combo Nước nghệ Hưng Yên 140ml + Mặt nạ nghệ 30ml Cocoon,323.0,278.0,"4,9",117.0,,2023-03-25,Ginger,G,17,G17
1454,Bigsize - Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 310ml,295.0,35000.0,"4,9",11000.0,,2023-03-25,Ginger,G,2,G2
1455,[Mã COSCN12 giảm 8%] Bigsize - Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 100ml,345.0,42000.0,"4,9",16000.0,,2023-03-25,Ginger,G,16,G16
1456,[Mã COSCN12 giảm 8%] Combo sáng da chuyên sâu từ nghệ Hưng Yên Cocoon,817.0,395.0,5,142.0,,2023-03-25,Ginger,G,18,G18
1457,[Mã COSCN12 giảm 8%] Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 140ml,195.0,62000.0,5,24000.0,,2023-03-25,Ginger,G,20,G20
1458,[Mã COSCN12 giảm 8%] Xịt khoáng nghệ Hưng Yên Cocoon giúp sáng da và ngăn ngừa oxy hóa Cocoon 130ml,215.0,46000.0,"4,9",16000.0,,2023-03-25,Ginger,G,23,G23
1459,Bigsize - Thạch nghệ Hưng Yên giúp làm sáng da và mờ thâm Cocoon 100ml,385.0,11000.0,"4,9",364.0,,2023-03-25,Ginger,G,3,G3
1460,SPECIAL COMBO sáng da cơ bản từ nghệ Hưng Yên Cocoon - Tặng mặt nạ nghệ Hưng Yên Cocoon 30ml,390.0,954.0,5,362.0,,2023-03-25,Ginger,G,12,G12
1461,[Mã COSCN12 giảm 8%] Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 140ml,195.0,98000.0,"4,9",36000.0,,2023-03-25,Ginger,G,21,G21
1462,Thạch nghệ Hưng Yên giúp làm sáng da và mờ thâm Cocoon 30ml,195.0,31000.0,"4,9",960.0,,2023-03-25,Ginger,G,13,G13
1463,[Mã COSCN12 giảm 8%] Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 30ml,145.0,233000.0,5,9000.0,,2023-03-25,Ginger,G,19,G19
1464,[Mã COSCN12 giảm 8%] Tinh chất nghệ Hưng Yên (serum) Cocoon sáng da chuyên sâu & mờ vết thâm 30ml,325.0,116000.0,"4,9",43000.0,,2023-03-25,Ginger,G,22,G22
1465,Tinh chất nghệ Hưng Yên x2.2 (serum) với 22% vitamin C sáng da chuyên sâu & mờ vết thâm Cocoon 30ml,465.0,5000.0,"4,9",14000.0,,2023-03-25,Ginger,G,14,G14
1466,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Nước nghệ Hưng Yên 140ml TẶNG Mặt nạ nghệ 30ml Cocoon,340.0,174.0,"4,9",568.0,,2023-03-26,Ginger,G,15,G15
1467,[Mã COSCN12 giảm 8%] Combo Nước nghệ Hưng Yên 140ml + Mặt nạ nghệ 30ml Cocoon,323.0,117.0,"4,9",278.0,,2023-03-26,Ginger,G,17,G17
1468,Bigsize - Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 310ml,295.0,11000.0,"4,9",35000.0,,2023-03-26,Ginger,G,2,G2
1469,[Mã COSCN12 giảm 8%] Bigsize - Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 100ml,345.0,16000.0,"4,9",42000.0,,2023-03-26,Ginger,G,16,G16
1470,[Mã COSCN12 giảm 8%] Combo sáng da chuyên sâu từ nghệ Hưng Yên Cocoon,817.0,142.0,5,395.0,,2023-03-26,Ginger,G,18,G18
1471,[Mã COSCN12 giảm 8%] Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 140ml,195.0,62000.0,5,24000.0,,2023-03-26,Ginger,G,20,G20
1472,[Mã COSCN12 giảm 8%] Xịt khoáng nghệ Hưng Yên Cocoon giúp sáng da và ngăn ngừa oxy hóa Cocoon 130ml,215.0,46000.0,"4,9",16000.0,,2023-03-26,Ginger,G,23,G23
1473,Bigsize - Thạch nghệ Hưng Yên giúp làm sáng da và mờ thâm Cocoon 100ml,385.0,11000.0,"4,9",364.0,,2023-03-26,Ginger,G,3,G3
1474,SPECIAL COMBO sáng da cơ bản từ nghệ Hưng Yên Cocoon - Tặng mặt nạ nghệ Hưng Yên Cocoon 30ml,390.0,954.0,5,362.0,,2023-03-26,Ginger,G,12,G12
1475,[Mã COSCN12 giảm 8%] Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 140ml,195.0,98000.0,"4,9",36000.0,,2023-03-26,Ginger,G,21,G21
1476,Thạch nghệ Hưng Yên giúp làm sáng da và mờ thâm Cocoon 30ml,195.0,31000.0,"4,9",960.0,,2023-03-26,Ginger,G,13,G13
1477,[Mã COSCN12 giảm 8%] Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 30ml,145.0,233000.0,5,9000.0,,2023-03-26,Ginger,G,19,G19
1478,[Mã COSCN12 giảm 8%] Tinh chất nghệ Hưng Yên (serum) Cocoon sáng da chuyên sâu & mờ vết thâm 30ml,325.0,116000.0,"4,9",43000.0,,2023-03-26,Ginger,G,22,G22
1479,Tinh chất nghệ Hưng Yên x2.2 (serum) với 22% vitamin C sáng da chuyên sâu & mờ vết thâm Cocoon 30ml,465.0,5000.0,"4,9",14000.0,,2023-03-26,Ginger,G,14,G14
1480,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Nước nghệ Hưng Yên 140ml TẶNG Mặt nạ nghệ 30ml Cocoon,340.0,568.0,"4,9",174.0,,2023-03-27,Ginger,G,15,G15
1481,[Mã COSCN12 giảm 8%] Bigsize - Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 100ml,345.0,43000.0,"4,9",16000.0,,2023-03-27,Ginger,G,16,G16
1482,SPECIAL COMBO sáng da cơ bản từ nghệ Hưng Yên Cocoon - Tặng mặt nạ nghệ Hưng Yên Cocoon 30ml,390.0,957.0,5,362.0,,2023-03-27,Ginger,G,12,G12
1483,[Mã COSCN12 giảm 8%] Xịt khoáng nghệ Hưng Yên Cocoon giúp sáng da và ngăn ngừa oxy hóa Cocoon 130ml,215.0,46000.0,"4,9",16000.0,,2023-03-27,Ginger,G,23,G23
1484,[Mã COSCN12 giảm 8%] Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 140ml,195.0,62000.0,5,24000.0,,2023-03-27,Ginger,G,20,G20
1485,Bigsize - Thạch nghệ Hưng Yên giúp làm sáng da và mờ thâm Cocoon 100ml,385.0,11000.0,"4,9",365.0,,2023-03-27,Ginger,G,3,G3
1486,Bigsize - Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 310ml,295.0,35000.0,"4,9",11000.0,,2023-03-27,Ginger,G,2,G2
1487,[Mã COSCN12 giảm 8%] Combo sáng da chuyên sâu từ nghệ Hưng Yên Cocoon,817.0,395.0,5,142.0,,2023-03-27,Ginger,G,18,G18
1488,[Mã COSCN12 giảm 8%] Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 140ml,195.0,98000.0,"4,9",36000.0,,2023-03-27,Ginger,G,21,G21
1489,Thạch nghệ Hưng Yên giúp làm sáng da và mờ thâm Cocoon 30ml,195.0,31000.0,"4,9",962.0,,2023-03-27,Ginger,G,13,G13
1490,[Mã COSCN12 giảm 8%] Tinh chất nghệ Hưng Yên (serum) Cocoon sáng da chuyên sâu & mờ vết thâm 30ml,325.0,116000.0,"4,9",43000.0,,2023-03-27,Ginger,G,22,G22
1491,[Mã COSCN12 giảm 8%] Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 30ml,145.0,233000.0,5,9000.0,,2023-03-27,Ginger,G,19,G19
1492,Tinh chất nghệ Hưng Yên x2.2 (serum) với 22% vitamin C sáng da chuyên sâu & mờ vết thâm Cocoon 30ml,465.0,51000.0,"4,9",14000.0,,2023-03-27,Ginger,G,14,G14
1493,Tinh chất bí đao N15 (serum) với 15% niacinamide giảm bóng nhờn và giảm mụn Cocoon 70ml,420.75,440.0,4.7,160.0,,2023-02-24,Squash,S,16,S16
1494,SPECIAL COMBO Bigsize - Nước tẩy trang bí đao 500ml + Gel bí đao rửa mặt 310ml tặng kem chống nắng bí đao Cocoon 50ml,590.0,0.0,Chưa Có Đánh Giá,0.0,,2023-02-24,Squash,S,10,S10
1495,[Mã COSCN12 giảm 8%] Gel bí đao rửa mặt Cocoon giảm dầu & mụn 140ml,165.75,266000.0,5,103000.0,,2023-02-24,Squash,S,25,S25
1496,[Mã COSCN12 giảm 8%] Thạch Bí Đao Cocoon Cấp Ẩm Và Ngừa Mụn 30ml,195.0,58000.0,5,22000.0,,2023-02-24,Squash,S,31,S31
1497,"[Mã COSCN12 giảm 8%] Kem chống nắng bí đao quang phổ rộng, bảo vệ rất cao SPF 50 +, PA ++++ Cocoon 50ml",335.75,34000.0,4.9,1000.0,,2023-02-24,Squash,S,27,S27
1498,Tinh chất bí đao (serum) 7% Niacinamide sạch mụn chuyên sâu & mờ vết thâm Cocoon 70ml,250.75,35000.0,4.9,13000.0,,2023-02-24,Squash,S,15,S15
1499,[Mã COSCN12 giảm 8%] Dung dịch chấm mụn bí đao Cocoon sạch mụn & ngăn ngừa mụn 5ml,106.25,103000.0,5,41000.0,,2023-02-24,Squash,S,24,S24
1500,[Mã COSCN12 giảm 8%] Bigsize - Nước bí đao cân bằng da (toner) Cocoon giảm dầu và mụn 310ml,250.75,0.0, ,0.0,,2023-02-24,Squash,S,20,S20
1501,[Mã COSCN12 giảm 8%] Bigsize - Gel bí đao rửa mặt Cocoon giảm dầu & mụn 310ml,250.75,97000.0,4.9,36000.0,,2023-02-24,Squash,S,18,S18
1502,[Mã COSCN12 giảm 8%] Nước bí đao cân bằng da (toner) Cocoon giảm dầu & mụn 140ml,165.75,172000.0,5,72000.0,,2023-02-24,Squash,S,29,S29
1503,[Mã COSCN12 giảm 8%] SPECIAL COMBO Làm sạch + cân bằng cho da mụn Cocoon (Tặng mặt nạ bí đao Cocoon 30ml),390.0,0.0, ,0.0,,2023-02-24,Squash,S,30,S30
1504,HÀNG TẶNG KHÔNG BÁN - Bigsize Nước bí đao cân bằng da (toner) Cocoon giảm dầu và mụn 310ml,295.0,28000.0,5,971.0,,2023-02-24,Squash,S,1,S1
1505,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Nước bí đao cân bằng da 140ml TẶNG Mặt nạ bí đao 30ml Cocoon,340.0,249.0,4.9,90.0,,2023-02-24,Squash,S,17,S17
1506,HÀNG TẶNG KHÔNG BÁN - Gel bí đao rửa mặt Cocoon giảm dầu & mụn 140ml,195.0,25000.0,5,878.0,,2023-02-24,Squash,S,2,S2
1507,HÀNG TẶNG KHÔNG BÁN - Gel bí đao rửa mặt Cocoon giảm dầu & mụn 310ml,295.0,24000.0,4.9,662.0,,2023-02-24,Squash,S,3,S3
1508,HÀNG TẶNG KHÔNG BÁN - Nước bí đao cân bằng da (toner) Cocoon giảm dầu & mụn 140ml,195.0,22000.0,5,744.0,,2023-02-24,Squash,S,8,S8
1509,[Mã COSCN12 giảm 8%] Mặt nạ bí đao Cocoon giảm dầu & mụn 30ml,123.25,234000.0,5,94000.0,,2023-02-24,Squash,S,28,S28
1510,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Nước bí đao cân bằng da 140ml TẶNG Mặt nạ bí đao 30ml Cocoon,340.0,250.0,"4,9",91.0,,2023-02-26,Squash,S,17,S17
1511,[Mã COSCN12 giảm 8%] Bigsize - Gel bí đao rửa mặt Cocoon giảm dầu & mụn 310ml,295.0,97000.0,"4,9",36000.0,,2023-02-26,Squash,S,18,S18
1512,[Mã COSCN12 giảm 8%] SPECIAL COMBO Làm sạch + cân bằng cho da mụn Cocoon (Tặng mặt nạ bí đao Cocoon 30ml),390.0,29000.0,"4,9",12000.0,,2023-02-26,Squash,S,30,S30
1513,[Mã COSCN12 giảm 8%] Nước bí đao cân bằng da (toner) Cocoon giảm dầu & mụn 140ml,195.0,172000.0,5,72000.0,,2023-02-26,Squash,S,29,S29
1514,[Mã COSCN12 giảm 8%] Bigsize - Nước bí đao cân bằng da (toner) Cocoon giảm dầu và mụn 310ml,295.0,49000.0,"4,9",19000.0,,2023-02-26,Squash,S,20,S20
1515,[Mã COSCN12 giảm 8%] Thạch Bí Đao Cocoon Cấp Ẩm Và Ngừa Mụn 30ml,195.0,58000.0,5,22000.0,,2023-02-26,Squash,S,31,S31
1516,[Mã COSCN12 giảm 8%] Bigsize - Thạch Bí Đao Cocoon Cấp Ẩm Và Ngừa Mụn 100ml,385.0,25000.0,"4,9",978.0,,2023-02-26,Squash,S,22,S22
1517,"[Mã COSCN12 giảm 8%] Kem chống nắng bí đao quang phổ rộng, bảo vệ rất cao SPF 50 +, PA ++++ Cocoon 50ml",395.0,35000.0,"4,9",1000.0,,2023-02-26,Squash,S,27,S27
1518,[Mã COSCN12 giảm 8%] Gel bí đao rửa mặt Cocoon giảm dầu & mụn 140ml,195.0,266000.0,5,103000.0,,2023-02-26,Squash,S,25,S25
1519,SPECIAL COMBO Bigsize - Nước tẩy trang bí đao 500ml + Gel bí đao rửa mặt 310ml tặng kem chống nắng bí đao Cocoon 50ml,590.0,0.0,,0.0,,2023-02-26,Squash,S,10,S10
1520,Tinh chất bí đao (serum) 7% Niacinamide sạch mụn chuyên sâu & mờ vết thâm Cocoon 70ml,295.0,35000.0,"4,9",13000.0,,2023-02-26,Squash,S,15,S15
1521,Tinh chất bí đao N15 (serum) với 15% niacinamide giảm bóng nhờn và giảm mụn Cocoon 70ml,495.0,445.0,"4,7",160.0,,2023-02-26,Squash,S,16,S16
1522,SPECIAL DEAL Tinh chất bí đao (serum) 7% Niacinamide sạch mụn & mờ vết thâm Cocoon 70ml - Tặng 1 dung dịch chấm mụn 5ml,295.0,133000.0,"4,9",56000.0,,2023-02-26,Squash,S,13,S13
1523,SPECIAL DEAL Tinh chất bí đao N15 (serum) Cocoon 70ml tặng gel bí đao rửa mặt 140ml + nước bí đao cân bằng da 140ml,495.0,1.0,,0.0,44.0,2023-02-26,Squash,S,14,S14
1524,HÀNG TẶNG KHÔNG BÁN - Bigsize Nước bí đao cân bằng da (toner) Cocoon giảm dầu và mụn 310ml,295.0,28000.0,5,981.0,,2023-02-27,Squash,S,1,S1
1525,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Nước bí đao cân bằng da 140ml TẶNG Mặt nạ bí đao 30ml Cocoon,340.0,252.0,"4,9",91.0,,2023-02-27,Squash,S,17,S17
1526,[Mã COSCN12 giảm 8%] Bigsize - Gel bí đao rửa mặt Cocoon giảm dầu & mụn 310ml,295.0,97000.0,"4,9",36000.0,,2023-02-27,Squash,S,18,S18
1527,[Mã COSCN12 giảm 8%] Nước bí đao cân bằng da (toner) Cocoon giảm dầu & mụn 140ml,195.0,172000.0,5,72000.0,,2023-02-27,Squash,S,29,S29
1528,[Mã COSCN12 giảm 8%] Bigsize - Thạch Bí Đao Cocoon Cấp Ẩm Và Ngừa Mụn 100ml,385.0,25000.0,"4,9",983.0,,2023-02-27,Squash,S,22,S22
1529,"[Mã COSCN12 giảm 8%] Kem chống nắng bí đao quang phổ rộng, bảo vệ rất cao SPF 50 +, PA ++++ Cocoon 50ml",395.0,35000.0,"4,9",11000.0,,2023-02-27,Squash,S,27,S27
1530,[Mã COSCN12 giảm 8%] Thạch Bí Đao Cocoon Cấp Ẩm Và Ngừa Mụn 30ml,195.0,58000.0,5,22000.0,,2023-02-27,Squash,S,31,S31
1531,[Mã COSCN12 giảm 8%] Gel bí đao rửa mặt Cocoon giảm dầu & mụn 140ml,,266000.0,5,103000.0,,2023-02-27,Squash,S,25,S25
1532,SPECIAL COMBO Bigsize - Nước tẩy trang bí đao 500ml + Gel bí đao rửa mặt 310ml tặng kem chống nắng bí đao Cocoon 50ml,590.0,5.0,4,1.0,,2023-02-27,Squash,S,10,S10
1533,Tinh chất bí đao (serum) 7% Niacinamide sạch mụn chuyên sâu & mờ vết thâm Cocoon 70ml,295.0,35000.0,"4,9",13000.0,,2023-02-27,Squash,S,15,S15
1534,SPECIAL DEAL Tinh chất bí đao (serum) 7% Niacinamide sạch mụn & mờ vết thâm Cocoon 70ml - Tặng 1 dung dịch chấm mụn 5ml,295.0,133000.0,"4,9",56000.0,,2023-02-27,Squash,S,13,S13
1535,Tinh chất bí đao N15 (serum) với 15% niacinamide giảm bóng nhờn và giảm mụn Cocoon 70ml,495.0,448.0,"4,7",162.0,,2023-02-27,Squash,S,16,S16
1536,SPECIAL DEAL Tinh chất bí đao N15 (serum) Cocoon 70ml tặng gel bí đao rửa mặt 140ml + nước bí đao cân bằng da 140ml,495.0,2.0,5,1.0,44.0,2023-02-27,Squash,S,14,S14
1537,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Nước bí đao cân bằng da 140ml TẶNG Mặt nạ bí đao 30ml Cocoon,340.0,253.0,"4,9",91.0,,2023-02-28,Squash,S,17,S17
1538,[Mã COSCN12 giảm 8%] Nước bí đao cân bằng da (toner) Cocoon giảm dầu & mụn 140ml,195.0,172000.0,5,72000.0,,2023-02-28,Squash,S,29,S29
1539,[Mã COSCN12 giảm 8%] Bigsize - Gel bí đao rửa mặt Cocoon giảm dầu & mụn 310ml,295.0,97000.0,"4,9",36000.0,,2023-02-28,Squash,S,18,S18
1540,[Mã COSCN12 giảm 8%] Bigsize - Nước bí đao cân bằng da (toner) Cocoon giảm dầu và mụn 310ml,295.0,49000.0,"4,9",19000.0,,2023-02-28,Squash,S,20,S20
1541,[Mã COSCN12 giảm 8%] Combo Nước bí đao cân bằng da 140ml + Mặt nạ bí đao 30ml Cocoon,323.0,423.0,"4,9",190.0,,2023-02-28,Squash,S,23,S23
1542,[Mã COSCN12 giảm 8%] Thạch Bí Đao Cocoon Cấp Ẩm Và Ngừa Mụn 30ml,195.0,58000.0,5,22000.0,,2023-02-28,Squash,S,31,S31
1543,[Mã COSCN12 giảm 8%] Dung dịch chấm mụn bí đao Cocoon sạch mụn & ngăn ngừa mụn 5ml,125.0,103000.0,5,41000.0,,2023-02-28,Squash,S,24,S24
1544,[Mã COSCN12 giảm 8%] Bigsize - Thạch Bí Đao Cocoon Cấp Ẩm Và Ngừa Mụn 100ml,385.0,25000.0,"4,9",986.0,,2023-02-28,Squash,S,22,S22
1545,SPECIAL COMBO Bigsize - Nước tẩy trang bí đao 500ml + Gel bí đao rửa mặt 310ml tặng kem chống nắng bí đao Cocoon 50ml,590.0,7.0,4,1.0,,2023-02-28,Squash,S,10,S10
1546,SPECIAL DEAL Tinh chất bí đao N15 (serum) Cocoon 70ml tặng gel bí đao rửa mặt 140ml + nước bí đao cân bằng da 140ml,495.0,2.0,5,1.0,44.0,2023-02-28,Squash,S,14,S14
1547,SPECIAL COMBO chăm sóc da mụn toàn diện Cocoon - tặng 1 thạch bí đao Cocoon 30ml,955.0,1000.0,"4,9",419.0,,2023-03-08,Squash,S,12,S12
1548,[Mã COSCN12 giảm 8%] Bigsize - Thạch Bí Đao Cocoon Cấp Ẩm Và Ngừa Mụn 100ml,385.0,26000.0,"4,9",1000.0,,2023-03-08,Squash,S,22,S22
1549,Tinh chất bí đao N15 (serum) với 15% niacinamide giảm bóng nhờn và giảm mụn Cocoon 70ml,495.0,473.0,"4,8",169.0,,2023-03-08,Squash,S,16,S16
1550,[Mã COSCN12 giảm 8%] SPECIAL COMBO Làm sạch + cân bằng cho da mụn Cocoon (Tặng mặt nạ bí đao Cocoon 30ml),390.0,29000.0,"4,9",12000.0,,2023-03-08,Squash,S,30,S30
1551,[Mã COSCN12 giảm 8%] Bigsize - Nước bí đao cân bằng da (toner) Cocoon giảm dầu và mụn 310ml,250.75,5000.0,"4,9",19000.0,15.0,2023-03-08,Squash,S,20,S20
1552,[Mã COSCN12 giảm 8%] Mặt nạ bí đao Cocoon giảm dầu & mụn 30ml,145.0,235000.0,5,94000.0,,2023-03-08,Squash,S,28,S28
1553,HÀNG TẶNG KHÔNG BÁN - Mặt nạ bí đao Cocoon 100ml,345.0,413.0,"4,9",181.0,,2023-03-08,Squash,S,5,S5
1554,[Mã COSCN12 giảm 8%] Bigsize - Gel bí đao rửa mặt Cocoon giảm dầu & mụn 310ml,250.75,98000.0,"4,9",36000.0,15.0,2023-03-08,Squash,S,18,S18
1555,[Mã COSCN12 giảm 8%] Gel bí đao rửa mặt Cocoon giảm dầu & mụn 140ml,165.75,267000.0,5,104000.0,15.0,2023-03-08,Squash,S,25,S25
1556,HÀNG TẶNG KHÔNG BÁN - Mặt nạ bí đao Cocoon giảm dầu & mụn 30ml,145.0,872.0,5,302.0,,2023-03-08,Squash,S,6,S6
1557,HÀNG TẶNG KHÔNG BÁN - Thạch Bí Đao Cocoon Cấp Ẩm Và Ngừa Mụn 30ml,195.0,12000.0,5,456.0,,2023-03-08,Squash,S,9,S9
1558,[Mã COSCN12 giảm 8%] Bigsize - Nước tẩy trang bí đao Cocoon tẩy sạch makeup & giảm dầu 500ml,250.75,398000.0,5,144000.0,15.0,2023-03-08,Squash,S,21,S21
1559,[Mã COSCN12 giảm 8%] Dung dịch chấm mụn bí đao Cocoon sạch mụn & ngăn ngừa mụn 5ml,106.25,104000.0,5,41000.0,15.0,2023-03-09,Squash,S,24,S24
1560,[Mã COSCN12 giảm 8%] Bigsize - Thạch Bí Đao Cocoon Cấp Ẩm Và Ngừa Mụn 100ml,385.0,26000.0,"4,9",1000.0,,2023-03-09,Squash,S,22,S22
1561,[Mã COSCN12 giảm 8%] SPECIAL COMBO Làm sạch + cân bằng cho da mụn Cocoon (Tặng mặt nạ bí đao Cocoon 30ml),390.0,29000.0,"4,9",12000.0,,2023-03-09,Squash,S,30,S30
1562,[Mã COSCN12 giảm 8%] Bigsize - Nước bí đao cân bằng da (toner) Cocoon giảm dầu và mụn 310ml,250.75,5000.0,"4,9",19000.0,15.0,2023-03-09,Squash,S,20,S20
1563,Tinh chất bí đao (serum) 7% Niacinamide sạch mụn chuyên sâu & mờ vết thâm Cocoon 70ml,295.0,36000.0,"4,9",13000.0,,2023-03-09,Squash,S,15,S15
1564,HÀNG TẶNG KHÔNG BÁN - Thạch Bí Đao Cocoon Cấp Ẩm Và Ngừa Mụn 30ml,195.0,13000.0,5,468.0,,2023-03-09,Squash,S,9,S9
1565,SPECIAL COMBO chăm sóc da mụn toàn diện Cocoon - tặng 1 thạch bí đao Cocoon 30ml,955.0,1000.0,"4,9",419.0,,2023-03-09,Squash,S,12,S12
1566,[Mã COSCN12 giảm 8%] Thạch Bí Đao Cocoon Cấp Ẩm Và Ngừa Mụn 30ml,195.0,6000.0,5,22000.0,,2023-03-09,Squash,S,31,S31
1567,[Mã COSCN12 giảm 8%] Gel bí đao rửa mặt Cocoon giảm dầu & mụn 140ml,165.75,267000.0,5,104000.0,15.0,2023-03-09,Squash,S,25,S25
