Name,Price,Sales,URL,Rating,Rating record,Date,Discount
HÀNG TẶNG KHÔNG BÁN - Bigsize - Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 310ml,₫295.000,594,/HÀNG-TẶNG-KHÔNG-BÁN-Bigsize-Sữa-rửa-mặt-nghệ-Hưng-Yên-Cocoon-giúp-da-sạch-mịn-và-rạng-rỡ-310ml-i.175753395.18551572172?sp_atk=67005fb7-978c-4a9e-bec6-be1af63980f0&amp;xptdk=67005fb7-978c-4a9e-bec6-be1af63980f0,4.9,177,10/2/2023,
HÀNG TẶNG KHÔNG BÁN - Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 140ml,₫195.000,"2,6k",/HÀNG-TẶNG-KHÔNG-BÁN-Sữa-rửa-mặt-nghệ-Hưng-Yên-Cocoon-giúp-da-sạch-mịn-và-rạng-rỡ-140ml-i.175753395.12668701799?sp_atk=e5014143-c085-4a47-933f-44ce8a54614d&amp;xptdk=e5014143-c085-4a47-933f-44ce8a54614d,5,850,10/2/2023,
Tinh chất nghệ Hưng Yên x2.2 (serum) với 22% vitamin C sáng da chuyên sâu & mờ vết thâm Cocoon 30ml,₫465.000,4k,/Tinh-chất-nghệ-Hưng-Yên-x2.2-(serum)-với-22-vitamin-C-sáng-da-chuyên-sâu-mờ-vết-thâm-Cocoon-30ml-i.175753395.21419279127?sp_atk=71abfc53-eeb4-4638-8e45-102e17db1b5c&amp;xptdk=71abfc53-eeb4-4638-8e45-102e17db1b5c,4.9,"1,1k",10/2/2023,
HÀNG TẶNG KHÔNG BÁN - Bigsize Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 100ml,₫345.000,"1,5k",/HÀNG-TẶNG-KHÔNG-BÁN-Bigsize-Mặt-nạ-nghệ-Hưng-Yên-Cocoon-giúp-da-rạng-rỡ-mịn-màng-100ml-i.175753395.11538546312?sp_atk=63ce8f33-df4b-469e-88ce-1ec81682c8ac&amp;xptdk=63ce8f33-df4b-469e-88ce-1ec81682c8ac,5,646,10/2/2023,
HÀNG TẶNG KHÔNG BÁN - Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 140ml,₫195.000,"1,7k",/HÀNG-TẶNG-KHÔNG-BÁN-Nước-nghệ-Hưng-Yên-(toner)-Cocoon-làm-sáng-da-cấp-ẩm-140ml-i.175753395.14335427212?sp_atk=4103b774-2afb-4bbd-ad44-da968039ddce&amp;xptdk=4103b774-2afb-4bbd-ad44-da968039ddce,4.9,583,10/2/2023,
[Mã COSCN12 giảm 8%] Xịt khoáng nghệ Hưng Yên Cocoon giúp sáng da và ngăn ngừa oxy hóa Cocoon 130ml,₫215.000,,/-Mã-COSCN12-giảm-8-Xịt-khoáng-nghệ-Hưng-Yên-Cocoon-giúp-sáng-da-và-ngăn-ngừa-oxy-hóa-Cocoon-130ml-i.175753395.15800799620?sp_atk=f31d11d1-def3-49d3-8b7f-d531ea4bcc36&amp;xptdk=f31d11d1-def3-49d3-8b7f-d531ea4bcc36,,,10/2/2023,
PHIÊN BẢN NÂNG CẤP - Nước dưỡng tóc tinh dầu bưởi Cocoon giúp giảm gãy rụng & làm mềm tóc 140ml,₫165.000,"6,1k",/PHIÊN-BẢN-NÂNG-CẤP-Nước-dưỡng-tóc-tinh-dầu-bưởi-Cocoon-giúp-giảm-gãy-rụng-làm-mềm-tóc-140ml-i.175753395.20962760332?sp_atk=c0c30fb1-3325-4667-9ef1-5f01f03e754c&amp;xptdk=c0c30fb1-3325-4667-9ef1-5f01f03e754c,4.9,"1,7k",10/2/2023,
[Mã COSCN12 giảm 8%] Nước dưỡng tóc tinh dầu bưởi Cocoon giúp giảm gãy rụng & làm mềm tóc 140ml,₫145.000,"122,6k",/-Mã-COSCN12-giảm-8-Nước-dưỡng-tóc-tinh-dầu-bưởi-Cocoon-giúp-giảm-gãy-rụng-làm-mềm-tóc-140ml-i.175753395.2791079973?sp_atk=823aa7b4-a25b-46ca-a69c-9645face8ce2&amp;xptdk=823aa7b4-a25b-46ca-a69c-9645face8ce2,4.9,"47,2k",10/2/2023,
SPECIAL COMBO gội xả bưởi không sulfate giảm gãy rụng tóc Cocoon - tặng 1 nước dưỡng tóc tinh dầu bưởi Cocoon 140ml,₫430.000,"13,5k",/SPECIAL-COMBO-gội-xả-bưởi-không-sulfate-giảm-gãy-rụng-tóc-Cocoon-tặng-1-nước-dưỡng-tóc-tinh-dầu-bưởi-Cocoon-140ml-i.175753395.12210187666?sp_atk=badfbfd0-c683-45b7-a47b-c9a0280303c1&amp;xptdk=badfbfd0-c683-45b7-a47b-c9a0280303c1,4.9,"4,5k",10/2/2023,
HÀNG TẶNG KHÔNG BÁN - PHIÊN BẢN NÂNG CẤP - Nước dưỡng tóc tinh dầu bưởi Cocoon giúp giảm gãy rụng & làm mềm tóc 140ml,₫165.000,"3,5k",/HÀNG-TẶNG-KHÔNG-BÁN-PHIÊN-BẢN-NÂNG-CẤP-Nước-dưỡng-tóc-tinh-dầu-bưởi-Cocoon-giúp-giảm-gãy-rụng-làm-mềm-tóc-140ml-i.175753395.18362934559?sp_atk=d3b2bd3d-773d-4a3b-b71f-4bda95fced93&amp;xptdk=d3b2bd3d-773d-4a3b-b71f-4bda95fced93,5,"1,1k",10/2/2023,
[Mã COSCN12 giảm 8%] Dầu gội bưởi Cocoon giúp giảm gãy rụng và làm mềm tóc 310ml,₫245.000,12k,/-Mã-COSCN12-giảm-8-Dầu-gội-bưởi-Cocoon-giúp-giảm-gãy-rụng-và-làm-mềm-tóc-310ml-i.175753395.7395303491?sp_atk=829c2d58-fb3d-4719-acde-7dbe3f4268f8&amp;xptdk=829c2d58-fb3d-4719-acde-7dbe3f4268f8,4.9,4k,10/2/2023,
[Mã COSCN12 giảm 8%] Dầu xả bưởi Cocoon giúp cung cấp dưỡng chất và bổ sung độ ẩm cho tóc 310ml,₫185.000,"5,2k",/-Mã-COSCN12-giảm-8-Dầu-xả-bưởi-Cocoon-giúp-cung-cấp-dưỡng-chất-và-bổ-sung-độ-ẩm-cho-tóc-310ml-i.175753395.4195315131?sp_atk=50b27a49-0d78-4b0e-8b8c-e669fe3036a3&amp;xptdk=50b27a49-0d78-4b0e-8b8c-e669fe3036a3,4.9,"1,9k",10/2/2023,
HÀNG TẶNG KHÔNG BÁN - Gel rửa mặt cà phê Đắk Lắk Cocoon cho làn da tươi mới và rạng rỡ 140ml,195, ,/HÀNG-TẶNG-KHÔNG-BÁN-Gel-rửa-mặt-cà-phê-Đắk-Lắk-Cocoon-cho-làn-da-tươi-mới-và-rạng-rỡ-140ml-i.175753395.20172802350?sp_atk=1c8181c4-5ab4-4b64-8278-a71a37344d54&amp;xptdk=1c8181c4-5ab4-4b64-8278-a71a37344d54,,,11/2/2023,
Gel rửa mặt cà phê Đắk Lắk Cocoon cho làn da tươi mới và rạng rỡ 140ml,195,Đã bán 232,/Gel-rửa-mặt-cà-phê-Đắk-Lắk-Cocoon-cho-làn-da-tươi-mới-và-rạng-rỡ-140ml-i.175753395.22920728146?sp_atk=9927247f-2737-4993-8899-1385c5bed85c&amp;xptdk=9927247f-2737-4993-8899-1385c5bed85c,,,11/2/2023,
[Mã COSCN12 giảm 8%] Combo làm sạch da chết và dưỡng ẩm cơ thể từ cà phê Đắk Lắk Cocoon,323,"Đã bán 1,6k",/-Mã-COSCN12-giảm-8-Combo-làm-sạch-da-chết-và-dưỡng-ẩm-cơ-thể-từ-cà-phê-Đắk-Lắk-Cocoon-i.175753395.13210217282?sp_atk=8022213d-49d0-419e-99c6-2a168f767c70&amp;xptdk=8022213d-49d0-419e-99c6-2a168f767c70,5,577,11/2/2023,
HÀNG TẶNG KHÔNG BÁN - Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon cho làn da mềm mại và rạng rỡ 200ml,125,"Đã bán 23,9k",/HÀNG-TẶNG-KHÔNG-BÁN-Tẩy-da-chết-cơ-thể-cà-phê-Đắk-Lắk-Cocoon-cho-làn-da-mềm-mại-và-rạng-rỡ-200ml-i.175753395.17516108216?sp_atk=7977f295-ae81-4504-955c-99c36beda639&amp;xptdk=7977f295-ae81-4504-955c-99c36beda639,5,"8,1k",11/2/2023,
[Mã COSCN12 giảm 8%] Bơ dưỡng thể cà phê Đắk Lắk Cocoon cho da mềm mịn & rạng rỡ 200ml,215,"Đã bán 10,5k",/-Mã-COSCN12-giảm-8-Bơ-dưỡng-thể-cà-phê-Đắk-Lắk-Cocoon-cho-da-mềm-mịn-rạng-rỡ-200ml-i.175753395.8146832970?sp_atk=367252ac-2798-4dd1-9306-37f3519fd5e7&amp;xptdk=367252ac-2798-4dd1-9306-37f3519fd5e7,5,"4,3k",11/2/2023,
Combo Sáng Mịn Sạch Mụn: 1 Gel tắm bí đao Cocoon 310ml + 1 Cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 200ml,351,"Đã bán 1,4k",/Combo-Sáng-Mịn-Sạch-Mụn-1-Gel-tắm-bí-đao-Cocoon-310ml-1-Cà-phê-Đắk-Lắk-làm-sạch-da-chết-cơ-thể-Cocoon-200ml-i.175753395.5108454039?sp_atk=90c227fc-c577-452d-b120-512118d4452e&amp;xptdk=90c227fc-c577-452d-b120-512118d4452e, , ,11/2/2023,
[Mã COSCN12 giảm 8%] Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon cho làn da mềm mại và rạng rỡ 200ml,125,"Đã bán 119,5k",/-Mã-COSCN12-giảm-8-Tẩy-da-chết-cơ-thể-cà-phê-Đắk-Lắk-Cocoon-cho-làn-da-mềm-mại-và-rạng-rỡ-200ml-i.175753395.7906998505?sp_atk=2af998e5-0960-4cd5-80be-a437904488e2&amp;xptdk=2af998e5-0960-4cd5-80be-a437904488e2,5,"44,2k",11/2/2023,
[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Bơ dưỡng thể cà phê 200ml TẶNG Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon 200ml,340,Đã bán 648,/-DEAL-1-TẶNG-1-ĐỘC-QUYỀN-FLASH-SALE-Bơ-dưỡng-thể-cà-phê-200ml-TẶNG-Tẩy-da-chết-cơ-thể-cà-phê-Đắk-Lắk-Cocoon-200ml-i.175753395.18028976185?sp_atk=ed7b7a1f-485d-46f1-b733-8fbb26b76d7c&amp;xptdk=ed7b7a1f-485d-46f1-b733-8fbb26b76d7c,"4,9",208,11/2/2023,
SPECIAL DEAL cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 600ml - Tặng tẩy da chết môi cà phê Đắk Lắk Cocoon 5g Giảm 8,325,"Đã bán 7,1k",/SPECIAL-DEAL-cà-phê-Đắk-Lắk-làm-sạch-da-chết-cơ-thể-Cocoon-600ml-Tặng-tẩy-da-chết-môi-cà-phê-Đắk-Lắk-Cocoon-5g-Giảm-8-i.175753395.14133366490?sp_atk=6475bebd-0eea-4e1b-98e7-481ad5d0decb&amp;xptdk=6475bebd-0eea-4e1b-98e7-481ad5d0decb,"4,9","2,5k",11/2/2023,
[Mã COSCN12 giảm 8%] Tẩy da chết môi cà phê Đắk Lắk Cocoon môi ẩm mềm 5g,75,"Đã bán 20,1k",/-Mã-COSCN12-giảm-8-Tẩy-da-chết-môi-cà-phê-Đắk-Lắk-Cocoon-môi-ẩm-mềm-5g-i.175753395.5261821960?sp_atk=b9953b04-b516-4dd8-98b9-f003b2b05cf9&amp;xptdk=b9953b04-b516-4dd8-98b9-f003b2b05cf9,5,"8,1k",11/2/2023,
[Mã COSCN12 giảm 8%] Combo Cà phê Đắk Lắk làm sạch da chết môi Cocoon 5g + Son dưỡng dầu dừa Bến Tre Cocoon 5g,107,"Đã bán 5,3k",/-Mã-COSCN12-giảm-8-Combo-Cà-phê-Đắk-Lắk-làm-sạch-da-chết-môi-Cocoon-5g-Son-dưỡng-dầu-dừa-Bến-Tre-Cocoon-5g-i.175753395.9673254799?sp_atk=6806d724-aa6e-418f-8f8f-e88c715632b3&amp;xptdk=6806d724-aa6e-418f-8f8f-e88c715632b3,5,2k,11/2/2023,
TÚI REFILL - Cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 600ml,325,"Đã bán 7,4k",/TÚI-REFILL-Cà-phê-Đắk-Lắk-làm-sạch-da-chết-cơ-thể-Cocoon-600ml-i.175753395.15085473203?sp_atk=66147a35-45f8-44a8-a9f9-1b79339d2e87&amp;xptdk=66147a35-45f8-44a8-a9f9-1b79339d2e87,"4,9","2,2k",11/2/2023,
[Mã COSCN12 giảm 8%] Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 140ml,₫195.000,,/-Mã-COSCN12-giảm-8-Sữa-rửa-mặt-nghệ-Hưng-Yên-Cocoon-giúp-da-sạch-mịn-và-rạng-rỡ-140ml-i.175753395.8429874736?sp_atk=baea8b8c-6fbf-42bb-a135-995016965dc1&amp;xptdk=baea8b8c-6fbf-42bb-a135-995016965dc1, , ,11/2/2023,
[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Nước nghệ Hưng Yên 140ml TẶNG Mặt nạ nghệ 30ml Cocoon,₫340.000,411,/-DEAL-1-TẶNG-1-ĐỘC-QUYỀN-FLASH-SALE-Nước-nghệ-Hưng-Yên-140ml-TẶNG-Mặt-nạ-nghệ-30ml-Cocoon-i.175753395.21228988554?sp_atk=1be2b26b-478b-4452-a93e-a609e596476e&amp;xptdk=1be2b26b-478b-4452-a93e-a609e596476e,4.9,137,11/2/2023,
[Mã COSCN12 giảm 8%] Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 140ml,₫195.000,6k,/-Mã-COSCN12-giảm-8-Nước-nghệ-Hưng-Yên-(toner)-Cocoon-làm-sáng-da-cấp-ẩm-140ml-i.175753395.9729877714?sp_atk=2c1ef5ba-6afd-4e8f-9bba-285848ad7eb1&amp;xptdk=2c1ef5ba-6afd-4e8f-9bba-285848ad7eb1,5,"2,4k",11/2/2023,
Bigsize - Thạch nghệ Hưng Yên giúp làm sáng da và mờ thâm Cocoon 100ml,₫385.000,892,/Bigsize-Thạch-nghệ-Hưng-Yên-giúp-làm-sáng-da-và-mờ-thâm-Cocoon-100ml-i.175753395.16270477304?sp_atk=0dfab4e4-38bd-4d64-84c9-1bb3a6c2d281&amp;xptdk=0dfab4e4-38bd-4d64-84c9-1bb3a6c2d281,4.9,298,11/2/2023,
[Mã COSCN12 giảm 8%] Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 30ml,₫145.000,"22,6k",/-Mã-COSCN12-giảm-8-Mặt-nạ-nghệ-Hưng-Yên-Cocoon-giúp-da-rạng-rỡ-mịn-màng-30ml-i.175753395.3020953743?sp_atk=92e9b906-9af9-4a9f-b9ad-684ec5d34eaa&amp;xptdk=92e9b906-9af9-4a9f-b9ad-684ec5d34eaa,5,"8,8k",11/2/2023,
HÀNG TẶNG KHÔNG BÁN - Bigsize - Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 310ml,₫295.000,"1,2k",/HÀNG-TẶNG-KHÔNG-BÁN-Bigsize-Nước-nghệ-Hưng-Yên-(toner)-Cocoon-làm-sáng-da-cấp-ẩm-310ml-i.175753395.12894753772?sp_atk=ba60e6e2-127a-44e0-b971-375b6cda2dd8&amp;xptdk=ba60e6e2-127a-44e0-b971-375b6cda2dd8,5,418,11/2/2023,
[Mã COSCN12 giảm 8%] Bigsize - Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 100ml,₫345.000,4k,/-Mã-COSCN12-giảm-8-Bigsize-Mặt-nạ-nghệ-Hưng-Yên-Cocoon-giúp-da-rạng-rỡ-mịn-màng-100ml-i.175753395.8056493042?sp_atk=466bf271-2726-4e97-9347-a06b2bdab45a&amp;xptdk=466bf271-2726-4e97-9347-a06b2bdab45a,4.9,"1,6k",11/2/2023,
Bigsize - Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 310ml,₫295.000,"1,1k",/Bigsize-Nước-nghệ-Hưng-Yên-(toner)-Cocoon-làm-sáng-da-cấp-ẩm-310ml-i.175753395.17074817660?sp_atk=f37a71db-482d-49a2-ab81-876dd23f0f3d&amp;xptdk=f37a71db-482d-49a2-ab81-876dd23f0f3d,5,305,11/2/2023,
SPECIAL COMBO sáng da cơ bản từ nghệ Hưng Yên Cocoon - Tặng mặt nạ nghệ Hưng Yên Cocoon 30ml,₫390.000,884,/SPECIAL-COMBO-sáng-da-cơ-bản-từ-nghệ-Hưng-Yên-Cocoon-Tặng-mặt-nạ-nghệ-Hưng-Yên-Cocoon-30ml-i.175753395.6093339310?sp_atk=6bcd3421-9097-4077-80b4-9175acc89364&amp;xptdk=6bcd3421-9097-4077-80b4-9175acc89364,5,343,11/2/2023,
Thạch nghệ Hưng Yên giúp làm sáng da và mờ thâm Cocoon 30ml,₫195.000,"2,6k",/Thạch-nghệ-Hưng-Yên-giúp-làm-sáng-da-và-mờ-thâm-Cocoon-30ml-i.175753395.16670476461?sp_atk=79ae7f1a-be0e-46ab-95ea-a4b3813803f3&amp;xptdk=79ae7f1a-be0e-46ab-95ea-a4b3813803f3,4.9,817,11/2/2023,
Bigsize - Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 310ml,₫295.000,,/Bigsize-Sữa-rửa-mặt-nghệ-Hưng-Yên-Cocoon-giúp-da-sạch-mịn-và-rạng-rỡ-310ml-i.175753395.20711497482?sp_atk=7bf0cf75-4aae-42b0-9842-c14c29aa68e6&amp;xptdk=7bf0cf75-4aae-42b0-9842-c14c29aa68e6,,,11/2/2023,
HÀNG TẶNG KHÔNG BÁN - Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 140ml,₫195.000,"2,6k",/HÀNG-TẶNG-KHÔNG-BÁN-Sữa-rửa-mặt-nghệ-Hưng-Yên-Cocoon-giúp-da-sạch-mịn-và-rạng-rỡ-140ml-i.175753395.12668701799?sp_atk=bdcbcdd9-22c1-4d3c-ac41-3a59df559a46&amp;xptdk=bdcbcdd9-22c1-4d3c-ac41-3a59df559a46,5,850,11/2/2023,
[Mã COSCN12 giảm 8%] Combo sáng da chuyên sâu từ nghệ Hưng Yên Cocoon,₫817.000,384,/-Mã-COSCN12-giảm-8-Combo-sáng-da-chuyên-sâu-từ-nghệ-Hưng-Yên-Cocoon-i.175753395.3393405298?sp_atk=a5d6ba72-9c63-4dea-bc61-447c3a4358a5&amp;xptdk=a5d6ba72-9c63-4dea-bc61-447c3a4358a5,5,137,11/2/2023,
[Mã COSCN12 giảm 8%] Combo Nước nghệ Hưng Yên 140ml + Mặt nạ nghệ 30ml Cocoon,₫323.000,266,/-Mã-COSCN12-giảm-8-Combo-Nước-nghệ-Hưng-Yên-140ml-Mặt-nạ-nghệ-30ml-Cocoon-i.175753395.10838462985?sp_atk=493eebfb-0cab-4b7e-a516-12220aacd991&amp;xptdk=493eebfb-0cab-4b7e-a516-12220aacd991,4.9,109,11/2/2023,
[Mã COSCN12 giảm 8%] Tinh chất nghệ Hưng Yên (serum) Cocoon sáng da chuyên sâu & mờ vết thâm 30ml,₫325.000,,/-Mã-COSCN12-giảm-8-Tinh-chất-nghệ-Hưng-Yên-(serum)-Cocoon-sáng-da-chuyên-sâu-mờ-vết-thâm-30ml-i.175753395.2932782100?sp_atk=b2b5ce69-47ff-492e-80ee-005463162805&amp;xptdk=b2b5ce69-47ff-492e-80ee-005463162805,,,11/2/2023,
HÀNG TẶNG KHÔNG BÁN - Bigsize - Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 310ml,₫295.000,594,/HÀNG-TẶNG-KHÔNG-BÁN-Bigsize-Sữa-rửa-mặt-nghệ-Hưng-Yên-Cocoon-giúp-da-sạch-mịn-và-rạng-rỡ-310ml-i.175753395.18551572172?sp_atk=ad48698b-ba4f-401e-a18b-36ae86b8a2ae&amp;xptdk=ad48698b-ba4f-401e-a18b-36ae86b8a2ae,4.9,177,11/2/2023,
HÀNG TẶNG KHÔNG BÁN - Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 30ml,₫145.000,"6,2k",/HÀNG-TẶNG-KHÔNG-BÁN-Mặt-nạ-nghệ-Hưng-Yên-Cocoon-giúp-da-rạng-rỡ-mịn-màng-30ml-i.175753395.11282321915?sp_atk=ccb0f0da-319a-4a24-8401-cb5ab547dbcd&amp;xptdk=ccb0f0da-319a-4a24-8401-cb5ab547dbcd,5,2k,11/2/2023,
Tinh chất nghệ Hưng Yên x2.2 (serum) với 22% vitamin C sáng da chuyên sâu & mờ vết thâm Cocoon 30ml,₫465.000,4k,/Tinh-chất-nghệ-Hưng-Yên-x2.2-(serum)-với-22-vitamin-C-sáng-da-chuyên-sâu-mờ-vết-thâm-Cocoon-30ml-i.175753395.21419279127?sp_atk=d81a49f0-64e3-4c14-a3a7-f65b0a29a3f1&amp;xptdk=d81a49f0-64e3-4c14-a3a7-f65b0a29a3f1,4.9,"1,1k",11/2/2023,
HÀNG TẶNG KHÔNG BÁN - Bigsize Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 100ml,₫345.000,"1,5k",/HÀNG-TẶNG-KHÔNG-BÁN-Bigsize-Mặt-nạ-nghệ-Hưng-Yên-Cocoon-giúp-da-rạng-rỡ-mịn-màng-100ml-i.175753395.11538546312?sp_atk=7ee9e6c3-bd73-4f0c-a311-c88b2e3f9fc6&amp;xptdk=7ee9e6c3-bd73-4f0c-a311-c88b2e3f9fc6,5,646,11/2/2023,
HÀNG TẶNG KHÔNG BÁN - Nước nghệ Hưng Yên (toner) Cocoon làm sáng da & cấp ẩm 140ml,₫195.000,"1,7k",/HÀNG-TẶNG-KHÔNG-BÁN-Nước-nghệ-Hưng-Yên-(toner)-Cocoon-làm-sáng-da-cấp-ẩm-140ml-i.175753395.14335427212?sp_atk=5ed6023f-7168-40e9-9695-e0bbce685819&amp;xptdk=5ed6023f-7168-40e9-9695-e0bbce685819,4.9,588,11/2/2023,
[Mã COSCN12 giảm 8%] Nước dưỡng tóc tinh dầu bưởi Cocoon giúp giảm gãy rụng & làm mềm tóc 140ml,₫145.000,"122,7k",/-Mã-COSCN12-giảm-8-Nước-dưỡng-tóc-tinh-dầu-bưởi-Cocoon-giúp-giảm-gãy-rụng-làm-mềm-tóc-140ml-i.175753395.2791079973?sp_atk=47d4da3d-8f6d-4a01-91c7-a6acd0619026&amp;xptdk=47d4da3d-8f6d-4a01-91c7-a6acd0619026,4.9,"47,2k",11/2/2023,
PHIÊN BẢN NÂNG CẤP - Nước dưỡng tóc tinh dầu bưởi Cocoon giúp giảm gãy rụng & làm mềm tóc 140ml,₫165.000, ,/PHIÊN-BẢN-NÂNG-CẤP-Nước-dưỡng-tóc-tinh-dầu-bưởi-Cocoon-giúp-giảm-gãy-rụng-làm-mềm-tóc-140ml-i.175753395.20962760332?sp_atk=da84e38c-fede-4bbb-9728-1eb1fad97242&amp;xptdk=da84e38c-fede-4bbb-9728-1eb1fad97242, , ,11/2/2023,
SPECIAL COMBO gội xả bưởi không sulfate giảm gãy rụng tóc Cocoon - tặng 1 nước dưỡng tóc tinh dầu bưởi Cocoon 140ml,₫430.000,"13,5k",/SPECIAL-COMBO-gội-xả-bưởi-không-sulfate-giảm-gãy-rụng-tóc-Cocoon-tặng-1-nước-dưỡng-tóc-tinh-dầu-bưởi-Cocoon-140ml-i.175753395.12210187666?sp_atk=259f5d49-e073-42d5-996c-9a4649e614e4&amp;xptdk=259f5d49-e073-42d5-996c-9a4649e614e4,4.9,"4,5k",11/2/2023,
HÀNG TẶNG KHÔNG BÁN - PHIÊN BẢN NÂNG CẤP - Nước dưỡng tóc tinh dầu bưởi Cocoon giúp giảm gãy rụng & làm mềm tóc 140ml,₫165.000, ,/HÀNG-TẶNG-KHÔNG-BÁN-PHIÊN-BẢN-NÂNG-CẤP-Nước-dưỡng-tóc-tinh-dầu-bưởi-Cocoon-giúp-giảm-gãy-rụng-làm-mềm-tóc-140ml-i.175753395.18362934559?sp_atk=e502ddb6-1dec-4482-8561-f5eb42a005e6&amp;xptdk=e502ddb6-1dec-4482-8561-f5eb42a005e6, , ,11/2/2023,
[Mã COSCN12 giảm 8%] Dầu gội bưởi Cocoon giúp giảm gãy rụng và làm mềm tóc 310ml,₫245.000,12k,/-Mã-COSCN12-giảm-8-Dầu-gội-bưởi-Cocoon-giúp-giảm-gãy-rụng-và-làm-mềm-tóc-310ml-i.175753395.7395303491?sp_atk=5f2ecdf8-748f-42a4-a739-5ae07f400f06&amp;xptdk=5f2ecdf8-748f-42a4-a739-5ae07f400f06,4.9,4k,11/2/2023,
[Mã COSCN12 giảm 8%] Dầu xả bưởi Cocoon giúp cung cấp dưỡng chất và bổ sung độ ẩm cho tóc 310ml,₫185.000,"5,2k",/-Mã-COSCN12-giảm-8-Dầu-xả-bưởi-Cocoon-giúp-cung-cấp-dưỡng-chất-và-bổ-sung-độ-ẩm-cho-tóc-310ml-i.175753395.4195315131?sp_atk=9f2f1efa-9e67-4dfa-b8e5-ce14e5334e27&amp;xptdk=9f2f1efa-9e67-4dfa-b8e5-ce14e5334e27,4.9,"1,9k",11/2/2023,
HÀNG TẶNG KHÔNG BÁN - Gel rửa mặt cà phê Đắk Lắk Cocoon cho làn da tươi mới và rạng rỡ 140ml,195, ,/HÀNG-TẶNG-KHÔNG-BÁN-Gel-rửa-mặt-cà-phê-Đắk-Lắk-Cocoon-cho-làn-da-tươi-mới-và-rạng-rỡ-140ml-i.175753395.20172802350?sp_atk=cd43089f-f1d0-46be-9316-451b364b6432&amp;xptdk=cd43089f-f1d0-46be-9316-451b364b6432, ,0,12/2/2023,
Gel rửa mặt cà phê Đắk Lắk Cocoon cho làn da tươi mới và rạng rỡ 140ml,195,Đã bán 245,/Gel-rửa-mặt-cà-phê-Đắk-Lắk-Cocoon-cho-làn-da-tươi-mới-và-rạng-rỡ-140ml-i.175753395.22920728146?sp_atk=c32fc555-5452-4629-83d3-df2b877c95f7&amp;xptdk=c32fc555-5452-4629-83d3-df2b877c95f7,4.9,87,12/2/2023,
[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Bơ dưỡng thể cà phê 200ml TẶNG Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon 200ml,340,Đã bán 655,/-DEAL-1-TẶNG-1-ĐỘC-QUYỀN-FLASH-SALE-Bơ-dưỡng-thể-cà-phê-200ml-TẶNG-Tẩy-da-chết-cơ-thể-cà-phê-Đắk-Lắk-Cocoon-200ml-i.175753395.18028976185?sp_atk=99def8f7-288a-4b2f-9b76-3bfa1dba6078&amp;xptdk=99def8f7-288a-4b2f-9b76-3bfa1dba6078,4.9,210,12/2/2023,
[Mã COSCN12 giảm 8%] Combo làm sạch da chết và dưỡng ẩm cơ thể từ cà phê Đắk Lắk Cocoon,274.55,"Đã bán 1,6k",/-Mã-COSCN12-giảm-8-Combo-làm-sạch-da-chết-và-dưỡng-ẩm-cơ-thể-từ-cà-phê-Đắk-Lắk-Cocoon-i.175753395.13210217282?sp_atk=ce6b81a8-055f-4ff7-9a08-3d4c7ddbcecd&amp;xptdk=ce6b81a8-055f-4ff7-9a08-3d4c7ddbcecd,5,577,12/2/2023,
